question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
d-1-50,D1,mr,A regulated company is hardening its end-to-end ML data pipeline that ingests cataloged data prepares it engineers features and feeds training. The team must address governance quality and PII handling consistently across all stages. Which TWO combined practices most strongly enforce the company's posture across ingestion preparation and integrity? (Select TWO),Lake Formation centrally governs catalog access while Glue Data Quality enforces rule-based validity at the prep layer - together covering governance and integrity. Feature Store with KMS protects features at rest in both online and offline stores while tokenizing PII before ingest reduces sensitive exposure across every downstream stage - covering PII handling. Skipping schema registry leaves consumers fragile. A single random split for time series leaks the future. Macie does not compute bias and is the wrong tool here.,k-1-1-8|k-1-2-7|k-1-3-4|k-1-3-5,hard,ai-generated,FALSE,A,Govern dataset access through AWS Lake Formation and validate prep outputs with AWS Glue Data Quality rulesets,TRUE,1
d-1-50,D1,mr,A regulated company is hardening its end-to-end ML data pipeline that ingests cataloged data prepares it engineers features and feeds training. The team must address governance quality and PII handling consistently across all stages. Which TWO combined practices most strongly enforce the company's posture across ingestion preparation and integrity? (Select TWO),Lake Formation centrally governs catalog access while Glue Data Quality enforces rule-based validity at the prep layer - together covering governance and integrity. Feature Store with KMS protects features at rest in both online and offline stores while tokenizing PII before ingest reduces sensitive exposure across every downstream stage - covering PII handling. Skipping schema registry leaves consumers fragile. A single random split for time series leaks the future. Macie does not compute bias and is the wrong tool here.,k-1-1-8|k-1-2-7|k-1-3-4|k-1-3-5,hard,ai-generated,FALSE,B,Use SageMaker Feature Store with KMS customer-managed keys and tokenize PII before ingestion to feature groups,TRUE,2
d-1-50,D1,mr,A regulated company is hardening its end-to-end ML data pipeline that ingests cataloged data prepares it engineers features and feeds training. The team must address governance quality and PII handling consistently across all stages. Which TWO combined practices most strongly enforce the company's posture across ingestion preparation and integrity? (Select TWO),Lake Formation centrally governs catalog access while Glue Data Quality enforces rule-based validity at the prep layer - together covering governance and integrity. Feature Store with KMS protects features at rest in both online and offline stores while tokenizing PII before ingest reduces sensitive exposure across every downstream stage - covering PII handling. Skipping schema registry leaves consumers fragile. A single random split for time series leaks the future. Macie does not compute bias and is the wrong tool here.,k-1-1-8|k-1-2-7|k-1-3-4|k-1-3-5,hard,ai-generated,FALSE,C,Skip Glue Schema Registry and let consumers handle schema drift independently,FALSE,3
d-1-50,D1,mr,A regulated company is hardening its end-to-end ML data pipeline that ingests cataloged data prepares it engineers features and feeds training. The team must address governance quality and PII handling consistently across all stages. Which TWO combined practices most strongly enforce the company's posture across ingestion preparation and integrity? (Select TWO),Lake Formation centrally governs catalog access while Glue Data Quality enforces rule-based validity at the prep layer - together covering governance and integrity. Feature Store with KMS protects features at rest in both online and offline stores while tokenizing PII before ingest reduces sensitive exposure across every downstream stage - covering PII handling. Skipping schema registry leaves consumers fragile. A single random split for time series leaks the future. Macie does not compute bias and is the wrong tool here.,k-1-1-8|k-1-2-7|k-1-3-4|k-1-3-5,hard,ai-generated,FALSE,D,Use a single random train-test split for all time-series data,FALSE,4
d-1-50,D1,mr,A regulated company is hardening its end-to-end ML data pipeline that ingests cataloged data prepares it engineers features and feeds training. The team must address governance quality and PII handling consistently across all stages. Which TWO combined practices most strongly enforce the company's posture across ingestion preparation and integrity? (Select TWO),Lake Formation centrally governs catalog access while Glue Data Quality enforces rule-based validity at the prep layer - together covering governance and integrity. Feature Store with KMS protects features at rest in both online and offline stores while tokenizing PII before ingest reduces sensitive exposure across every downstream stage - covering PII handling. Skipping schema registry leaves consumers fragile. A single random split for time series leaks the future. Macie does not compute bias and is the wrong tool here.,k-1-1-8|k-1-2-7|k-1-3-4|k-1-3-5,hard,ai-generated,FALSE,E,Run Macie discovery jobs to compute pre-training bias metrics,FALSE,5
d-1-51,D1,mc,An ML team needs to orchestrate a multi-step training data pipeline; when new sensor batches arrive in S3 the system must run a Glue crawler then a Glue ETL job that produces Parquet then start a SageMaker training job. The team wants per-step visibility automatic retries on failure and minimal custom code. Which orchestration approach best meets these requirements?,Step Functions provides native service integrations for AWS Glue and SageMaker including built-in retry and per-state visibility - the lowest-code managed orchestrator for this pattern; combined with EventBridge for the S3 trigger it gives an event-driven serverless pipeline. A cron-based EC2 script reintroduces server management and lacks per-step visibility. Chaining Lambdas across long-running Glue and SageMaker jobs requires manual polling and timeout handling. A single Glue job is not an orchestrator across other services and cannot natively start a SageMaker training job with retries.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,A,A cron job on an EC2 instance that runs each step sequentially via the AWS CLI,FALSE,1
d-1-51,D1,mc,An ML team needs to orchestrate a multi-step training data pipeline; when new sensor batches arrive in S3 the system must run a Glue crawler then a Glue ETL job that produces Parquet then start a SageMaker training job. The team wants per-step visibility automatic retries on failure and minimal custom code. Which orchestration approach best meets these requirements?,Step Functions provides native service integrations for AWS Glue and SageMaker including built-in retry and per-state visibility - the lowest-code managed orchestrator for this pattern; combined with EventBridge for the S3 trigger it gives an event-driven serverless pipeline. A cron-based EC2 script reintroduces server management and lacks per-step visibility. Chaining Lambdas across long-running Glue and SageMaker jobs requires manual polling and timeout handling. A single Glue job is not an orchestrator across other services and cannot natively start a SageMaker training job with retries.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,B,An AWS Step Functions state machine using native Glue and SageMaker integrations triggered by EventBridge,TRUE,2
d-1-51,D1,mc,An ML team needs to orchestrate a multi-step training data pipeline; when new sensor batches arrive in S3 the system must run a Glue crawler then a Glue ETL job that produces Parquet then start a SageMaker training job. The team wants per-step visibility automatic retries on failure and minimal custom code. Which orchestration approach best meets these requirements?,Step Functions provides native service integrations for AWS Glue and SageMaker including built-in retry and per-state visibility - the lowest-code managed orchestrator for this pattern; combined with EventBridge for the S3 trigger it gives an event-driven serverless pipeline. A cron-based EC2 script reintroduces server management and lacks per-step visibility. Chaining Lambdas across long-running Glue and SageMaker jobs requires manual polling and timeout handling. A single Glue job is not an orchestrator across other services and cannot natively start a SageMaker training job with retries.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,C,A chain of Lambda functions invoking each long-running service and polling status,FALSE,3
d-1-51,D1,mc,An ML team needs to orchestrate a multi-step training data pipeline; when new sensor batches arrive in S3 the system must run a Glue crawler then a Glue ETL job that produces Parquet then start a SageMaker training job. The team wants per-step visibility automatic retries on failure and minimal custom code. Which orchestration approach best meets these requirements?,Step Functions provides native service integrations for AWS Glue and SageMaker including built-in retry and per-state visibility - the lowest-code managed orchestrator for this pattern; combined with EventBridge for the S3 trigger it gives an event-driven serverless pipeline. A cron-based EC2 script reintroduces server management and lacks per-step visibility. Chaining Lambdas across long-running Glue and SageMaker jobs requires manual polling and timeout handling. A single Glue job is not an orchestrator across other services and cannot natively start a SageMaker training job with retries.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,D,A single Glue ETL job that internally calls the crawler and SageMaker APIs,FALSE,4
d-1-52,D1,mc,A team wants to train SageMaker models on transactional data currently in Amazon Redshift; they need a repeatable cost-effective method for providing training data to SageMaker without overloading the production warehouse. Which approach is best?,UNLOAD writes Redshift query results to S3 in Parquet which decouples training I/O from the warehouse and lets SageMaker training read from S3 at scale - the recommended pattern. JDBC reads inside training jobs hammer the warehouse during every epoch and are slow. Cluster resize replication is an unrelated and expensive operation. Redshift Spectrum from inside the training script still routes I/O through the cluster and offers no improvement.,k-1-1-5|k-1-2-1|s-1-1-2,medium,ai-generated,FALSE,A,Use Redshift UNLOAD to write query results to S3 in Parquet and use the S3 dataset as SageMaker training input,TRUE,1
d-1-52,D1,mc,A team wants to train SageMaker models on transactional data currently in Amazon Redshift; they need a repeatable cost-effective method for providing training data to SageMaker without overloading the production warehouse. Which approach is best?,UNLOAD writes Redshift query results to S3 in Parquet which decouples training I/O from the warehouse and lets SageMaker training read from S3 at scale - the recommended pattern. JDBC reads inside training jobs hammer the warehouse during every epoch and are slow. Cluster resize replication is an unrelated and expensive operation. Redshift Spectrum from inside the training script still routes I/O through the cluster and offers no improvement.,k-1-1-5|k-1-2-1|s-1-1-2,medium,ai-generated,FALSE,B,Have SageMaker training jobs query Redshift directly via JDBC during every epoch,FALSE,2
d-1-52,D1,mc,A team wants to train SageMaker models on transactional data currently in Amazon Redshift; they need a repeatable cost-effective method for providing training data to SageMaker without overloading the production warehouse. Which approach is best?,UNLOAD writes Redshift query results to S3 in Parquet which decouples training I/O from the warehouse and lets SageMaker training read from S3 at scale - the recommended pattern. JDBC reads inside training jobs hammer the warehouse during every epoch and are slow. Cluster resize replication is an unrelated and expensive operation. Redshift Spectrum from inside the training script still routes I/O through the cluster and offers no improvement.,k-1-1-5|k-1-2-1|s-1-1-2,medium,ai-generated,FALSE,C,Replicate the entire Redshift cluster nightly using classic resize and read from the replica,FALSE,3
d-1-52,D1,mc,A team wants to train SageMaker models on transactional data currently in Amazon Redshift; they need a repeatable cost-effective method for providing training data to SageMaker without overloading the production warehouse. Which approach is best?,UNLOAD writes Redshift query results to S3 in Parquet which decouples training I/O from the warehouse and lets SageMaker training read from S3 at scale - the recommended pattern. JDBC reads inside training jobs hammer the warehouse during every epoch and are slow. Cluster resize replication is an unrelated and expensive operation. Redshift Spectrum from inside the training script still routes I/O through the cluster and offers no improvement.,k-1-1-5|k-1-2-1|s-1-1-2,medium,ai-generated,FALSE,D,Call Redshift Spectrum from inside the training script for every batch read,FALSE,4
d-1-53,D1,mc,A team's training data pipeline runs on a fixed schedule but new training data arrives at unpredictable times; they want the Glue ETL job to start as soon as new files arrive under a specific S3 prefix without polling and with minimal additional infrastructure. Which approach is best?,S3 Event Notifications with EventBridge can match Object Created events on a specific prefix and start an AWS Glue job through a native target - event-driven and serverless with no polling. Increasing schedule frequency is still polling and wastes invocations. S3 Inventory reports are daily not real-time. A Step Functions wait state introduces unnecessary polling latency and complexity for a simple S3-to-Glue trigger.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,A,Increase the Glue schedule to every 5 minutes,FALSE,1
d-1-53,D1,mc,A team's training data pipeline runs on a fixed schedule but new training data arrives at unpredictable times; they want the Glue ETL job to start as soon as new files arrive under a specific S3 prefix without polling and with minimal additional infrastructure. Which approach is best?,S3 Event Notifications with EventBridge can match Object Created events on a specific prefix and start an AWS Glue job through a native target - event-driven and serverless with no polling. Increasing schedule frequency is still polling and wastes invocations. S3 Inventory reports are daily not real-time. A Step Functions wait state introduces unnecessary polling latency and complexity for a simple S3-to-Glue trigger.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,B,Configure an EventBridge rule on S3 Object Created events that targets the Glue job,TRUE,2
d-1-53,D1,mc,A team's training data pipeline runs on a fixed schedule but new training data arrives at unpredictable times; they want the Glue ETL job to start as soon as new files arrive under a specific S3 prefix without polling and with minimal additional infrastructure. Which approach is best?,S3 Event Notifications with EventBridge can match Object Created events on a specific prefix and start an AWS Glue job through a native target - event-driven and serverless with no polling. Increasing schedule frequency is still polling and wastes invocations. S3 Inventory reports are daily not real-time. A Step Functions wait state introduces unnecessary polling latency and complexity for a simple S3-to-Glue trigger.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,C,Use S3 Inventory reports to detect new files,FALSE,3
d-1-53,D1,mc,A team's training data pipeline runs on a fixed schedule but new training data arrives at unpredictable times; they want the Glue ETL job to start as soon as new files arrive under a specific S3 prefix without polling and with minimal additional infrastructure. Which approach is best?,S3 Event Notifications with EventBridge can match Object Created events on a specific prefix and start an AWS Glue job through a native target - event-driven and serverless with no polling. Increasing schedule frequency is still polling and wastes invocations. S3 Inventory reports are daily not real-time. A Step Functions wait state introduces unnecessary polling latency and complexity for a simple S3-to-Glue trigger.,k-1-1-5|k-1-2-1|s-1-2-2,medium,ai-generated,FALSE,D,Use a Step Functions state machine that polls S3 with a wait state,FALSE,4
d-1-54,D1,mr,An EMR Spark feature engineering job runs nightly over hundreds of GB of S3 data and is heavily cost-constrained; occasional task interruptions are tolerable as long as the job eventually completes. Which TWO configuration choices reduce cost while preserving overall job completion? (Select TWO),Running task nodes on Spot reduces compute cost significantly and the cluster tolerates Spot interruptions because task nodes don't store HDFS data; EMR managed scaling rightsizes the cluster automatically based on workload reducing wasted capacity. Running the master on Spot is unsafe because master loss terminates the cluster. Doubling on-demand capacity raises cost. Persisting all intermediate data to S3 between every transform increases I/O and S3 cost without reducing compute spend.,k-1-1-5|k-1-2-2,hard,ai-generated,FALSE,A,Run task nodes on Spot Instances while keeping the master node on On-Demand,TRUE,1
d-1-54,D1,mr,An EMR Spark feature engineering job runs nightly over hundreds of GB of S3 data and is heavily cost-constrained; occasional task interruptions are tolerable as long as the job eventually completes. Which TWO configuration choices reduce cost while preserving overall job completion? (Select TWO),Running task nodes on Spot reduces compute cost significantly and the cluster tolerates Spot interruptions because task nodes don't store HDFS data; EMR managed scaling rightsizes the cluster automatically based on workload reducing wasted capacity. Running the master on Spot is unsafe because master loss terminates the cluster. Doubling on-demand capacity raises cost. Persisting all intermediate data to S3 between every transform increases I/O and S3 cost without reducing compute spend.,k-1-1-5|k-1-2-2,hard,ai-generated,FALSE,B,Enable EMR managed scaling to right-size the cluster to the workload,TRUE,2
d-1-54,D1,mr,An EMR Spark feature engineering job runs nightly over hundreds of GB of S3 data and is heavily cost-constrained; occasional task interruptions are tolerable as long as the job eventually completes. Which TWO configuration choices reduce cost while preserving overall job completion? (Select TWO),Running task nodes on Spot reduces compute cost significantly and the cluster tolerates Spot interruptions because task nodes don't store HDFS data; EMR managed scaling rightsizes the cluster automatically based on workload reducing wasted capacity. Running the master on Spot is unsafe because master loss terminates the cluster. Doubling on-demand capacity raises cost. Persisting all intermediate data to S3 between every transform increases I/O and S3 cost without reducing compute spend.,k-1-1-5|k-1-2-2,hard,ai-generated,FALSE,C,Run the master node on Spot Instances to maximize savings,FALSE,3
d-1-54,D1,mr,An EMR Spark feature engineering job runs nightly over hundreds of GB of S3 data and is heavily cost-constrained; occasional task interruptions are tolerable as long as the job eventually completes. Which TWO configuration choices reduce cost while preserving overall job completion? (Select TWO),Running task nodes on Spot reduces compute cost significantly and the cluster tolerates Spot interruptions because task nodes don't store HDFS data; EMR managed scaling rightsizes the cluster automatically based on workload reducing wasted capacity. Running the master on Spot is unsafe because master loss terminates the cluster. Doubling on-demand capacity raises cost. Persisting all intermediate data to S3 between every transform increases I/O and S3 cost without reducing compute spend.,k-1-1-5|k-1-2-2,hard,ai-generated,FALSE,D,Double the On-Demand cluster size to finish faster,FALSE,4
d-1-54,D1,mr,An EMR Spark feature engineering job runs nightly over hundreds of GB of S3 data and is heavily cost-constrained; occasional task interruptions are tolerable as long as the job eventually completes. Which TWO configuration choices reduce cost while preserving overall job completion? (Select TWO),Running task nodes on Spot reduces compute cost significantly and the cluster tolerates Spot interruptions because task nodes don't store HDFS data; EMR managed scaling rightsizes the cluster automatically based on workload reducing wasted capacity. Running the master on Spot is unsafe because master loss terminates the cluster. Doubling on-demand capacity raises cost. Persisting all intermediate data to S3 between every transform increases I/O and S3 cost without reducing compute spend.,k-1-1-5|k-1-2-2,hard,ai-generated,FALSE,E,Persist every intermediate Spark transform output to S3 between stages,FALSE,5
d-1-55,D1,mc,An ML team has three workloads to place: distributed SageMaker training jobs that need maximum sustained read throughput across many epochs; an event archive that is scanned at most once a month by Athena; and a small shared scratch space where data scientists co-edit notebook artifacts concurrently. Which mapping correctly matches each workload to the right AWS storage service?,FSx for Lustre delivers the highest sustained throughput for distributed multi-epoch training and integrates with S3 as a backing store; S3 is the lowest-cost durable choice for a rarely scanned archive and Athena queries it natively; EFS provides POSIX semantics for concurrent shared edits across notebook users. Putting training data on S3 sacrifices throughput compared to FSx; putting an archive on FSx wastes its high-performance pricing; using EFS for training is not optimized for high-throughput parallel reads.,k-1-1-5|k-1-1-6|k-1-1-7|s-1-1-2|k-1-2-1,hard,ai-generated,FALSE,A,FSx for Lustre for training; S3 for archive; EFS for shared notebook scratch,TRUE,1
d-1-55,D1,mc,An ML team has three workloads to place: distributed SageMaker training jobs that need maximum sustained read throughput across many epochs; an event archive that is scanned at most once a month by Athena; and a small shared scratch space where data scientists co-edit notebook artifacts concurrently. Which mapping correctly matches each workload to the right AWS storage service?,FSx for Lustre delivers the highest sustained throughput for distributed multi-epoch training and integrates with S3 as a backing store; S3 is the lowest-cost durable choice for a rarely scanned archive and Athena queries it natively; EFS provides POSIX semantics for concurrent shared edits across notebook users. Putting training data on S3 sacrifices throughput compared to FSx; putting an archive on FSx wastes its high-performance pricing; using EFS for training is not optimized for high-throughput parallel reads.,k-1-1-5|k-1-1-6|k-1-1-7|s-1-1-2|k-1-2-1,hard,ai-generated,FALSE,B,S3 for training; FSx for Lustre for archive; EFS for shared notebook scratch,FALSE,2
d-1-55,D1,mc,An ML team has three workloads to place: distributed SageMaker training jobs that need maximum sustained read throughput across many epochs; an event archive that is scanned at most once a month by Athena; and a small shared scratch space where data scientists co-edit notebook artifacts concurrently. Which mapping correctly matches each workload to the right AWS storage service?,FSx for Lustre delivers the highest sustained throughput for distributed multi-epoch training and integrates with S3 as a backing store; S3 is the lowest-cost durable choice for a rarely scanned archive and Athena queries it natively; EFS provides POSIX semantics for concurrent shared edits across notebook users. Putting training data on S3 sacrifices throughput compared to FSx; putting an archive on FSx wastes its high-performance pricing; using EFS for training is not optimized for high-throughput parallel reads.,k-1-1-5|k-1-1-6|k-1-1-7|s-1-1-2|k-1-2-1,hard,ai-generated,FALSE,C,EFS for training; S3 for archive; FSx for Lustre for shared notebook scratch,FALSE,3
d-1-55,D1,mc,An ML team has three workloads to place: distributed SageMaker training jobs that need maximum sustained read throughput across many epochs; an event archive that is scanned at most once a month by Athena; and a small shared scratch space where data scientists co-edit notebook artifacts concurrently. Which mapping correctly matches each workload to the right AWS storage service?,FSx for Lustre delivers the highest sustained throughput for distributed multi-epoch training and integrates with S3 as a backing store; S3 is the lowest-cost durable choice for a rarely scanned archive and Athena queries it natively; EFS provides POSIX semantics for concurrent shared edits across notebook users. Putting training data on S3 sacrifices throughput compared to FSx; putting an archive on FSx wastes its high-performance pricing; using EFS for training is not optimized for high-throughput parallel reads.,k-1-1-5|k-1-1-6|k-1-1-7|s-1-1-2|k-1-2-1,hard,ai-generated,FALSE,D,All three workloads on Amazon S3 with different prefixes,FALSE,4
d-1-56,D1,mc,A medical labeling project uses Ground Truth for tumor segmentation in radiology images; the team is concerned that labeler disagreement on ambiguous cases is producing noisy training labels that hurt downstream model quality. Which Ground Truth feature most directly mitigates this label noise?,Configuring multiple workers per object combined with Ground Truth's annotation consolidation algorithm produces a single high-quality label by combining per-worker outputs which mitigates noise on ambiguous examples. Reducing to one worker per object eliminates the consensus mechanism and increases noise. Macie discovers PII in S3 and is unrelated to label noise. Disabling Ground Truth and using a spreadsheet eliminates quality controls entirely.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,A,Configure multiple workers per object and use the built-in annotation consolidation,TRUE,1
d-1-56,D1,mc,A medical labeling project uses Ground Truth for tumor segmentation in radiology images; the team is concerned that labeler disagreement on ambiguous cases is producing noisy training labels that hurt downstream model quality. Which Ground Truth feature most directly mitigates this label noise?,Configuring multiple workers per object combined with Ground Truth's annotation consolidation algorithm produces a single high-quality label by combining per-worker outputs which mitigates noise on ambiguous examples. Reducing to one worker per object eliminates the consensus mechanism and increases noise. Macie discovers PII in S3 and is unrelated to label noise. Disabling Ground Truth and using a spreadsheet eliminates quality controls entirely.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,B,Reduce the number of workers per object to one to remove disagreement,FALSE,2
d-1-56,D1,mc,A medical labeling project uses Ground Truth for tumor segmentation in radiology images; the team is concerned that labeler disagreement on ambiguous cases is producing noisy training labels that hurt downstream model quality. Which Ground Truth feature most directly mitigates this label noise?,Configuring multiple workers per object combined with Ground Truth's annotation consolidation algorithm produces a single high-quality label by combining per-worker outputs which mitigates noise on ambiguous examples. Reducing to one worker per object eliminates the consensus mechanism and increases noise. Macie discovers PII in S3 and is unrelated to label noise. Disabling Ground Truth and using a spreadsheet eliminates quality controls entirely.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,C,Use Amazon Macie to detect labeler disagreement in the S3 manifest,FALSE,3
d-1-56,D1,mc,A medical labeling project uses Ground Truth for tumor segmentation in radiology images; the team is concerned that labeler disagreement on ambiguous cases is producing noisy training labels that hurt downstream model quality. Which Ground Truth feature most directly mitigates this label noise?,Configuring multiple workers per object combined with Ground Truth's annotation consolidation algorithm produces a single high-quality label by combining per-worker outputs which mitigates noise on ambiguous examples. Reducing to one worker per object eliminates the consensus mechanism and increases noise. Macie discovers PII in S3 and is unrelated to label noise. Disabling Ground Truth and using a spreadsheet eliminates quality controls entirely.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,D,Disable Ground Truth and label cases via a shared spreadsheet,FALSE,4
d-1-57,D1,mc,A streaming clickstream pipeline ingests events from EU users into Kinesis Data Streams in eu-west-1 and from US users into a separate Kinesis Data Streams in us-east-1; the team currently combines both into a unified training dataset in us-east-1. New compliance rules require that EU personal data must remain in EU regions. The team still needs to deliver recommendation models for both markets. Which change keeps the pipeline compliant?,Training a regional model in eu-west-1 against eu-west-1 data and a separate model in us-east-1 against us-east-1 data ensures EU personal data never crosses regional boundaries while still serving both markets. Streaming EU events to us-east-1 over PrivateLink still moves personal data out of region. Encryption with KMS does not change where the data physically resides. Aggregating in a third region compounds the residency violation.,k-1-1-3|k-1-3-5,medium,ai-generated,FALSE,A,Stream EU events to us-east-1 over PrivateLink and train a single combined model,FALSE,1
d-1-57,D1,mc,A streaming clickstream pipeline ingests events from EU users into Kinesis Data Streams in eu-west-1 and from US users into a separate Kinesis Data Streams in us-east-1; the team currently combines both into a unified training dataset in us-east-1. New compliance rules require that EU personal data must remain in EU regions. The team still needs to deliver recommendation models for both markets. Which change keeps the pipeline compliant?,Training a regional model in eu-west-1 against eu-west-1 data and a separate model in us-east-1 against us-east-1 data ensures EU personal data never crosses regional boundaries while still serving both markets. Streaming EU events to us-east-1 over PrivateLink still moves personal data out of region. Encryption with KMS does not change where the data physically resides. Aggregating in a third region compounds the residency violation.,k-1-1-3|k-1-3-5,medium,ai-generated,FALSE,B,Train an EU-only model in eu-west-1 from eu-west-1 data and a US-only model in us-east-1 from us-east-1 data,TRUE,2
d-1-57,D1,mc,A streaming clickstream pipeline ingests events from EU users into Kinesis Data Streams in eu-west-1 and from US users into a separate Kinesis Data Streams in us-east-1; the team currently combines both into a unified training dataset in us-east-1. New compliance rules require that EU personal data must remain in EU regions. The team still needs to deliver recommendation models for both markets. Which change keeps the pipeline compliant?,Training a regional model in eu-west-1 against eu-west-1 data and a separate model in us-east-1 against us-east-1 data ensures EU personal data never crosses regional boundaries while still serving both markets. Streaming EU events to us-east-1 over PrivateLink still moves personal data out of region. Encryption with KMS does not change where the data physically resides. Aggregating in a third region compounds the residency violation.,k-1-1-3|k-1-3-5,medium,ai-generated,FALSE,C,Encrypt EU events with KMS and replicate them to us-east-1 for unified training,FALSE,3
d-1-57,D1,mc,A streaming clickstream pipeline ingests events from EU users into Kinesis Data Streams in eu-west-1 and from US users into a separate Kinesis Data Streams in us-east-1; the team currently combines both into a unified training dataset in us-east-1. New compliance rules require that EU personal data must remain in EU regions. The team still needs to deliver recommendation models for both markets. Which change keeps the pipeline compliant?,Training a regional model in eu-west-1 against eu-west-1 data and a separate model in us-east-1 against us-east-1 data ensures EU personal data never crosses regional boundaries while still serving both markets. Streaming EU events to us-east-1 over PrivateLink still moves personal data out of region. Encryption with KMS does not change where the data physically resides. Aggregating in a third region compounds the residency violation.,k-1-1-3|k-1-3-5,medium,ai-generated,FALSE,D,Aggregate both EU and US streams into a third region for centralized training,FALSE,4
d-1-58,D1,mc,A team uses Kinesis Data Firehose to deliver events to S3 partitioned by hour; some upstream sensors deliver late and the cataloged dataset for a given hour is incomplete when the daily training job runs causing inconsistent model behavior. The team wants to detect incomplete partitions before training. Which approach is most appropriate?,A Glue Data Quality completeness rule - for example a minimum row count or freshness check on the hourly partition - lets the pipeline detect incomplete data and gate training so only complete partitions feed the model. Increasing Firehose buffer interval only changes batch size and does not address late-arriving sensors. Training on whatever is present is exactly the regression the team is trying to fix. Disabling hourly partitioning loses the time fidelity the dataset was designed around.,k-1-1-2|k-1-3-4,hard,ai-generated,FALSE,A,Define a Glue Data Quality completeness rule on the hourly partition and gate training on rule pass,TRUE,1
d-1-58,D1,mc,A team uses Kinesis Data Firehose to deliver events to S3 partitioned by hour; some upstream sensors deliver late and the cataloged dataset for a given hour is incomplete when the daily training job runs causing inconsistent model behavior. The team wants to detect incomplete partitions before training. Which approach is most appropriate?,A Glue Data Quality completeness rule - for example a minimum row count or freshness check on the hourly partition - lets the pipeline detect incomplete data and gate training so only complete partitions feed the model. Increasing Firehose buffer interval only changes batch size and does not address late-arriving sensors. Training on whatever is present is exactly the regression the team is trying to fix. Disabling hourly partitioning loses the time fidelity the dataset was designed around.,k-1-1-2|k-1-3-4,hard,ai-generated,FALSE,B,Increase the Firehose buffering interval so all sensors deliver in the same batch,FALSE,2
d-1-58,D1,mc,A team uses Kinesis Data Firehose to deliver events to S3 partitioned by hour; some upstream sensors deliver late and the cataloged dataset for a given hour is incomplete when the daily training job runs causing inconsistent model behavior. The team wants to detect incomplete partitions before training. Which approach is most appropriate?,A Glue Data Quality completeness rule - for example a minimum row count or freshness check on the hourly partition - lets the pipeline detect incomplete data and gate training so only complete partitions feed the model. Increasing Firehose buffer interval only changes batch size and does not address late-arriving sensors. Training on whatever is present is exactly the regression the team is trying to fix. Disabling hourly partitioning loses the time fidelity the dataset was designed around.,k-1-1-2|k-1-3-4,hard,ai-generated,FALSE,C,Train on whatever data is present each day and rely on the model to be robust,FALSE,3
d-1-58,D1,mc,A team uses Kinesis Data Firehose to deliver events to S3 partitioned by hour; some upstream sensors deliver late and the cataloged dataset for a given hour is incomplete when the daily training job runs causing inconsistent model behavior. The team wants to detect incomplete partitions before training. Which approach is most appropriate?,A Glue Data Quality completeness rule - for example a minimum row count or freshness check on the hourly partition - lets the pipeline detect incomplete data and gate training so only complete partitions feed the model. Increasing Firehose buffer interval only changes batch size and does not address late-arriving sensors. Training on whatever is present is exactly the regression the team is trying to fix. Disabling hourly partitioning loses the time fidelity the dataset was designed around.,k-1-1-2|k-1-3-4,hard,ai-generated,FALSE,D,Disable hourly partitioning and store all events as one large file per day,FALSE,4
d-1-59,D1,mr,A team is building an S3-backed feature pipeline that may receive PII from upstream producers; the team wants to detect inadvertent PII leakage early and reduce blast radius if leakage occurs. Which TWO controls best meet these goals? (Select TWO),Macie continuously discovers and alerts on sensitive data findings in S3 buckets giving early detection; performing redaction or tokenization in a Firehose Lambda transform or Glue job stops PII from propagating downstream and reduces blast radius. Disabling CloudTrail removes the audit trail. A single shared bucket for raw and curated data widens blast radius. Public-read buckets violate basic data-protection principles regardless of PII content.,k-1-1-5|k-1-3-5|s-1-3-1,hard,ai-generated,FALSE,A,Schedule Amazon Macie discovery jobs against the ingestion buckets and alert on findings,TRUE,1
d-1-59,D1,mr,A team is building an S3-backed feature pipeline that may receive PII from upstream producers; the team wants to detect inadvertent PII leakage early and reduce blast radius if leakage occurs. Which TWO controls best meet these goals? (Select TWO),Macie continuously discovers and alerts on sensitive data findings in S3 buckets giving early detection; performing redaction or tokenization in a Firehose Lambda transform or Glue job stops PII from propagating downstream and reduces blast radius. Disabling CloudTrail removes the audit trail. A single shared bucket for raw and curated data widens blast radius. Public-read buckets violate basic data-protection principles regardless of PII content.,k-1-1-5|k-1-3-5|s-1-3-1,hard,ai-generated,FALSE,B,Redact or tokenize PII fields in a Firehose Lambda transform or Glue job before they land in the curated bucket,TRUE,2
